ring,year,doy,depth,sm
1,2007,215,6,42.7877
1,2007,218,6,42.7172
1,2007,220,6,42.5659
1,2007,222,6,42.4577
1,2007,225,6,41.4333
1,2007,227,6,41.2312
1,2007,229,6,40.9733
1,2007,236,6,40.5513
1,2007,242,6,40.2134
1,2007,247,6,39.4686
1,2007,249,6,39.0403
1,2007,254,6,39.1809
1,2007,256,6,39.1751
4,2007,163,6,45.102
4,2007,166,6,45.5138
4,2007,170,6,45.5883
4,2007,171,6,45.4832
4,2007,173,6,45.384
4,2007,176,6,45.4639
4,2007,178,6,45.6567
4,2007,180,6,44.7161
4,2007,183,6,45.2069
4,2007,187,6,45.1327
4,2007,190,6,44.7991
4,2007,192,6,44.5002
4,2007,194,6,44.3006
4,2007,197,6,42.2831
4,2007,199,6,44.2009
4,2007,201,6,43.6869
4,2007,204,6,43.243
4,2007,211,6,43.6935
4,2007,213,6,42.9729
4,2007,215,6,43.2144
4,2007,218,6,41.2647
4,2007,220,6,40.7349
4,2007,222,6,39.0556
4,2007,225,6,36.7094
4,2007,227,6,36.4592
4,2007,229,6,35.9583
4,2007,236,6,36.0775
4,2007,242,6,34.6666
4,2007,247,6,33.0379
4,2007,249,6,32.4882
4,2007,254,6,37.4786
4,2007,256,6,37.1716
10,2007,163,6,41.1205
10,2007,166,6,41.3899
10,2007,170,6,41.386
10,2007,171,6,41.126
10,2007,173,6,40.9863
10,2007,176,6,41.5345
10,2007,178,6,39.7067
10,2007,180,6,41.4123
10,2007,183,6,41.1948
10,2007,187,6,41.1475
10,2007,190,6,40.7355
10,2007,192,6,39.9922
10,2007,194,6,39.3255
10,2007,197,6,37.9848
10,2007,199,6,40.2043
10,2007,201,6,39.9307
10,2007,204,6,39.3282
10,2007,211,6,39.1877
10,2007,213,6,38.838
10,2007,215,6,38.248
10,2007,218,6,37.0506
10,2007,220,6,35.5497
10,2007,222,6,34.316
10,2007,225,6,31.6329
10,2007,227,6,31.0239
10,2007,229,6,30.8515
10,2007,236,6,30.1789
10,2007,242,6,29.1572
10,2007,247,6,28.3476
10,2007,249,6,27.9535
10,2007,254,6,28.712
10,2007,256,6,28.8575
11,2007,163,6,42.7546
11,2007,166,6,43.4125
11,2007,170,6,43.4372
11,2007,171,6,43.3111
11,2007,173,6,42.6588
11,2007,176,6,43.5979
11,2007,178,6,43.4939
11,2007,180,6,42.814
11,2007,183,6,43.0376
11,2007,187,6,42.9765
11,2007,190,6,42.794
11,2007,192,6,42.6818
11,2007,194,6,42.6922
11,2007,197,6,42.3698
11,2007,199,6,42.3998
11,2007,201,6,42.0093
11,2007,204,6,41.7904
11,2007,211,6,41.8498
11,2007,213,6,41.6516
11,2007,215,6,41.5125
11,2007,218,6,41.6916
11,2007,220,6,41.6115
11,2007,222,6,41.463
11,2007,225,6,40.5788
11,2007,227,6,40.5686
11,2007,229,6,40.5495
11,2007,236,6,40.8423
11,2007,242,6,39.7092
11,2007,247,6,39.3101
11,2007,249,6,38.7801
11,2007,254,6,38.4906
11,2007,256,6,38.452
1,2007,163,7,44.7555
1,2007,166,7,44.5192
1,2007,170,7,45.0685
1,2007,171,7,45.0344
1,2007,173,7,44.7369
1,2007,176,7,45.1131
1,2007,178,7,44.9636
1,2007,180,7,45.0488
1,2007,183,7,44.6732
1,2007,187,7,45.0385
1,2007,190,7,44.4634
1,2007,192,7,44.5444
1,2007,194,7,43.9897
1,2007,197,7,43.1586
1,2007,199,7,43.4639
1,2007,201,7,43.1289
1,2007,204,7,42.9771
1,2007,211,7,42.6949
1,2007,213,7,42.8674
1,2007,215,7,42.7472
1,2007,218,7,42.7969
1,2007,220,7,42.7482
1,2007,222,7,42.4867
1,2007,225,7,41.9393
1,2007,227,7,41.7999
1,2007,229,7,41.6803
1,2007,236,7,41.4759
1,2007,242,7,41.2572
1,2007,247,7,40.8518
1,2007,249,7,40.4259
1,2007,254,7,40.1315
1,2007,256,7,40.1739
4,2007,163,7,45.4928
4,2007,166,7,45.7091
4,2007,170,7,45.5932
4,2007,171,7,45.6193
4,2007,173,7,45.5741
4,2007,176,7,45.0763
4,2007,178,7,46.1695
4,2007,180,7,44.8164
4,2007,183,7,45.4188
4,2007,187,7,45.3778
4,2007,190,7,45.2907
4,2007,192,7,45.0384
4,2007,194,7,44.8804
4,2007,197,7,43.9263
4,2007,199,7,44.6722
4,2007,201,7,44.2989
4,2007,204,7,43.7438
4,2007,211,7,43.9408
4,2007,213,7,43.3873
4,2007,215,7,43.7482
4,2007,218,7,41.73
4,2007,220,7,42.2826
4,2007,222,7,40.8623
4,2007,225,7,38.6637
4,2007,227,7,38.1393
4,2007,229,7,37.8728
4,2007,236,7,37.7738
4,2007,242,7,36.4952
4,2007,247,7,35.0253
4,2007,249,7,34.4567
4,2007,254,7,37.2173
4,2007,256,7,37.1826
10,2007,163,7,43.6104
10,2007,166,7,43.0645
10,2007,170,7,44.1445
10,2007,171,7,42.6032
10,2007,173,7,43.4747
10,2007,176,7,42.5363
10,2007,178,7,44.0279
10,2007,180,7,43.7533
10,2007,183,7,43.6517
10,2007,187,7,43.7448
10,2007,190,7,43.5498
10,2007,192,7,43.263
10,2007,194,7,43.0876
10,2007,197,7,42.5103
10,2007,199,7,43.5779
10,2007,201,7,43.1116
10,2007,204,7,42.9072
10,2007,211,7,42.7069
10,2007,213,7,42.5847
10,2007,215,7,42.3843
10,2007,218,7,41.8085
10,2007,220,7,40.9669
10,2007,222,7,39.6169
10,2007,225,7,36.9029
10,2007,227,7,36.1705
10,2007,229,7,35.9306
10,2007,236,7,34.8513
10,2007,242,7,33.46
10,2007,247,7,32.184
10,2007,249,7,31.6898
10,2007,254,7,32.5334
10,2007,256,7,32.8579
11,2007,163,7,42.0374
11,2007,166,7,42.6468
11,2007,170,7,42.3668
11,2007,171,7,42.5444
11,2007,173,7,41.965
11,2007,176,7,42.62
11,2007,178,7,43.0051
11,2007,180,7,42.185
11,2007,183,7,42.2169
11,2007,187,7,42.2258
11,2007,190,7,42.1664
11,2007,192,7,41.9454
11,2007,194,7,41.9941
11,2007,197,7,41.676
11,2007,199,7,41.714
11,2007,201,7,41.3876
11,2007,204,7,41.0736
11,2007,211,7,41.1032
11,2007,213,7,40.8884
11,2007,215,7,40.7695
11,2007,218,7,40.6746
11,2007,220,7,40.6621
11,2007,222,7,40.5247
11,2007,225,7,39.8848
11,2007,227,7,39.749
11,2007,229,7,39.847
11,2007,236,7,39.9482
11,2007,242,7,39.2433
11,2007,247,7,39.1283
11,2007,249,7,38.7871
11,2007,254,7,38.5139
11,2007,256,7,38.5626
17,2008,205,1,35.2148
17,2008,207,1,28.6823
17,2008,210,1,23.7962
17,2008,213,1,28.1788
17,2008,219,1,21.1518
17,2008,221,1,19.6512
17,2008,224,1,18.4435
17,2008,226,1,18.1685
17,2008,228,1,18.2267
17,2008,231,1,16.8474
17,2008,233,1,16.9741
17,2008,239,1,17.0757
17,2008,242,1,19.7931
17,2008,249,1,35.2682
17,2008,253,1,NA
17,2008,261,1,38.8466
17,2008,263,1,37.4431
17,2008,267,1,40.082
17,2008,270,1,36.5107
17,2008,275,1,34.8932
17,2008,278,1,29.7576
24,2008,205,1,30.7773
24,2008,207,1,23.9897
24,2008,210,1,19.2925
24,2008,213,1,26.9121
24,2008,219,1,19.1083
24,2008,221,1,17.3628
24,2008,224,1,16.3184
24,2008,226,1,15.7763
24,2008,228,1,18.6436
24,2008,231,1,15.1288
24,2008,233,1,14.8158
24,2008,239,1,14.8116
24,2008,242,1,18.9558
24,2008,249,1,NA
24,2008,253,1,36.5547
24,2008,261,1,38.4027
24,2008,263,1,38.3589
24,2008,267,1,39.0574
24,2008,270,1,38.2346
24,2008,275,1,37.5948
24,2008,278,1,34.3442
25,2008,205,1,34.4424
25,2008,207,1,28.3943
25,2008,210,1,22.8847
25,2008,213,1,29.198
25,2008,219,1,23.0695
25,2008,221,1,20.9205
25,2008,224,1,NA
25,2008,226,1,19.456
25,2008,228,1,19.4218
25,2008,231,1,18.468
25,2008,233,1,17.7686
25,2008,239,1,18.8173
25,2008,242,1,23.4653
25,2008,249,1,32.6436
25,2008,253,1,35.3826
25,2008,261,1,37.3662
25,2008,263,1,36.4974
25,2008,267,1,36.8249
25,2008,270,1,36.7215
25,2008,275,1,34.0224
25,2008,278,1,31.7878
32,2008,205,1,36.9812
32,2008,207,1,29.8927
32,2008,210,1,24.2312
32,2008,213,1,32.9065
32,2008,219,1,23.5352
32,2008,221,1,21.2279
32,2008,224,1,20.2164
32,2008,226,1,19.9202
32,2008,228,1,19.542
32,2008,231,1,18.8447
32,2008,233,1,18.6357
32,2008,239,1,18.4863
32,2008,242,1,22.1704
32,2008,249,1,37.3717
32,2008,253,1,38.8101
32,2008,261,1,39.4843
32,2008,263,1,40.4628
32,2008,267,1,40.3821
32,2008,270,1,39.3044
32,2008,275,1,38.6213
32,2008,278,1,36.2956
17,2008,205,2,42.7452
17,2008,207,2,40.4861
17,2008,210,2,35.2047
17,2008,213,2,33.998
17,2008,219,2,28.4873
17,2008,221,2,27.064
17,2008,224,2,24.9456
17,2008,226,2,24.6947
17,2008,228,2,25.2864
17,2008,231,2,23.5254
17,2008,233,2,23.4003
17,2008,239,2,22.5787
17,2008,242,2,23.3188
17,2008,249,2,40.2442
17,2008,253,2,NA
17,2008,261,2,43.2094
17,2008,263,2,42.3789
17,2008,267,2,44.6081
17,2008,270,2,42.6264
17,2008,275,2,45.0453
17,2008,278,2,40.9943
24,2008,205,2,32.8268
24,2008,207,2,28.3632
24,2008,210,2,22.5982
24,2008,213,2,25.9118
24,2008,219,2,19.9485
24,2008,221,2,18.9927
24,2008,224,2,18.0187
24,2008,226,2,17.9941
24,2008,228,2,20.6949
24,2008,231,2,17.0895
24,2008,233,2,16.8952
24,2008,239,2,16.3566
24,2008,242,2,17.5561
24,2008,249,2,NA
24,2008,253,2,38.8426
24,2008,261,2,42.6002
24,2008,263,2,43.0168
24,2008,267,2,42.8515
24,2008,270,2,42.3107
24,2008,275,2,42.7571
24,2008,278,2,41.8987
25,2008,205,2,39.7551
25,2008,207,2,37.9012
25,2008,210,2,31.4245
25,2008,213,2,30.4694
25,2008,219,2,28.0859
25,2008,221,2,25.7363
25,2008,224,2,NA
25,2008,226,2,23.6669
25,2008,228,2,23.3604
25,2008,231,2,22.3547
25,2008,233,2,21.9831
25,2008,239,2,22.1501
25,2008,242,2,24.1826
25,2008,249,2,42.1663
25,2008,253,2,39.7499
25,2008,261,2,45.8397
25,2008,263,2,40.9911
25,2008,267,2,40.7675
25,2008,270,2,41.7329
25,2008,275,2,40.1728
25,2008,278,2,39.8651
32,2008,205,2,41.4334
32,2008,207,2,39.3598
32,2008,210,2,34.1676
32,2008,213,2,34.234
32,2008,219,2,29.5992
32,2008,221,2,27.0866
32,2008,224,2,25.8013
32,2008,226,2,25.0513
32,2008,228,2,23.974
32,2008,231,2,22.9061
32,2008,233,2,22.998
32,2008,239,2,21.6996
32,2008,242,2,22.0955
32,2008,249,2,41.6671
32,2008,253,2,42.2483
32,2008,261,2,43.2715
32,2008,263,2,44.3784
32,2008,267,2,43.3379
32,2008,270,2,43.143
32,2008,275,2,43.3638
32,2008,278,2,42.8118
17,2008,205,3,41.722
17,2008,207,3,41.437
17,2008,210,3,40.1702
17,2008,213,3,38.5224
17,2008,219,3,32.5317
17,2008,221,3,30.5078
17,2008,224,3,28.0944
17,2008,226,3,27.6177
17,2008,228,3,27.1795
17,2008,231,3,26.4273
17,2008,233,3,26.3538
17,2008,239,3,25.5096
17,2008,242,3,26.1344
17,2008,249,3,39.5216
17,2008,253,3,NA
17,2008,261,3,41.803
17,2008,263,3,41.7276
17,2008,267,3,43.1287
17,2008,270,3,41.3975
17,2008,275,3,43.6318
17,2008,278,3,41.135
24,2008,205,3,38.3313
24,2008,207,3,35.6991
24,2008,210,3,29.3006
24,2008,213,3,28.963
24,2008,219,3,24.5656
24,2008,221,3,23.4362
24,2008,224,3,22.41
24,2008,226,3,22.2214
24,2008,228,3,25.5283
24,2008,231,3,21.1429
24,2008,233,3,21.0054
24,2008,239,3,20.4583
24,2008,242,3,20.9861
24,2008,249,3,25.1736
24,2008,253,3,38.4416
24,2008,261,3,40.5808
24,2008,263,3,41.0704
24,2008,267,3,40.9892
24,2008,270,3,40.8277
24,2008,275,3,40.7966
24,2008,278,3,40.5277
25,2008,205,3,38.2381
25,2008,207,3,37.5885
25,2008,210,3,35.5985
25,2008,213,3,33.6774
25,2008,219,3,31.0552
25,2008,221,3,28.9884
25,2008,224,3,NA
25,2008,226,3,27.0179
25,2008,228,3,26.3203
25,2008,231,3,25.5167
25,2008,233,3,25.0405
25,2008,239,3,24.7231
25,2008,242,3,25.8189
25,2008,249,3,38.9983
25,2008,253,3,37.1256
25,2008,261,3,43.2535
25,2008,263,3,38.5152
25,2008,267,3,38.4461
25,2008,270,3,39.2028
25,2008,275,3,38.2048
25,2008,278,3,38.1615
32,2008,205,3,40.9353
32,2008,207,3,40.9036
32,2008,210,3,40.0946
32,2008,213,3,39.3418
32,2008,219,3,36.4921
32,2008,221,3,33.6896
32,2008,224,3,31.5566
32,2008,226,3,30.7708
32,2008,228,3,29.8643
32,2008,231,3,28.3265
32,2008,233,3,28.3767
32,2008,239,3,27.0146
32,2008,242,3,27.4553
32,2008,249,3,40.7279
32,2008,253,3,40.897
32,2008,261,3,41.7661
32,2008,263,3,42.8359
32,2008,267,3,41.2076
32,2008,270,3,41.1678
32,2008,275,3,41.5215
32,2008,278,3,40.9688
17,2008,205,4,43.2567
17,2008,207,4,43.1618
17,2008,210,4,43.3192
17,2008,213,4,42.5979
17,2008,219,4,39.226
17,2008,221,4,35.878
17,2008,224,4,32.5456
17,2008,226,4,31.3155
17,2008,228,4,30.0046
17,2008,231,4,29.0853
17,2008,233,4,28.5832
17,2008,239,4,28.0847
17,2008,242,4,28.7144
17,2008,249,4,41.6771
17,2008,253,4,NA
17,2008,261,4,43.4185
17,2008,263,4,43.5066
17,2008,267,4,44.8514
17,2008,270,4,43.1699
17,2008,275,4,NA
17,2008,278,4,42.6708
24,2008,205,4,43.439
24,2008,207,4,43.1461
24,2008,210,4,40.7043
24,2008,213,4,37.3103
24,2008,219,4,32.2988
24,2008,221,4,30.1743
24,2008,224,4,27.8112
24,2008,226,4,26.9959
24,2008,228,4,30.8931
24,2008,231,4,24.8393
24,2008,233,4,24.5981
24,2008,239,4,23.8247
24,2008,242,4,24.5459
24,2008,249,4,NA
24,2008,253,4,41.6702
24,2008,261,4,43.0369
24,2008,263,4,43.5163
24,2008,267,4,42.9667
24,2008,270,4,43.3205
24,2008,275,4,43.1414
24,2008,278,4,42.9745
25,2008,205,4,41.4809
25,2008,207,4,41.3698
25,2008,210,4,40.8955
25,2008,213,4,40.4347
25,2008,219,4,36.2605
25,2008,221,4,32.4679
25,2008,224,4,NA
25,2008,226,4,28.6422
25,2008,228,4,27.4604
25,2008,231,4,26.3239
25,2008,233,4,25.8189
25,2008,239,4,25.0573
25,2008,242,4,26.037
25,2008,249,4,39.2817
25,2008,253,4,38.2917
25,2008,261,4,45.1049
25,2008,263,4,41.1906
25,2008,267,4,41.1587
25,2008,270,4,42.0809
25,2008,275,4,41.0589
25,2008,278,4,41.0589
32,2008,205,4,41.248
32,2008,207,4,41.1643
32,2008,210,4,41.1783
32,2008,213,4,41.1056
32,2008,219,4,40.2667
32,2008,221,4,38.6235
32,2008,224,4,36.1144
32,2008,226,4,34.9629
32,2008,228,4,33.7349
32,2008,231,4,32.1876
32,2008,233,4,31.8325
32,2008,239,4,30.1298
32,2008,242,4,30.1607
32,2008,249,4,40.9541
32,2008,253,4,40.9451
32,2008,261,4,42.0305
32,2008,263,4,44.0123
32,2008,267,4,41.2977
32,2008,270,4,41.2476
32,2008,275,4,41.4291
32,2008,278,4,41.0964
17,2008,205,5,43.2355
17,2008,207,5,43.0881
17,2008,210,5,43.0747
17,2008,213,5,43.0367
17,2008,219,5,42.426
17,2008,221,5,41.0749
17,2008,224,5,38.6397
17,2008,226,5,37.0757
17,2008,228,5,34.8221
17,2008,231,5,33.8036
17,2008,233,5,33.3036
17,2008,239,5,32.5211
17,2008,242,5,32.6875
17,2008,249,5,42.4846
17,2008,253,5,NA
17,2008,261,5,43.5061
17,2008,263,5,43.6757
17,2008,267,5,44.8933
17,2008,270,5,43.2122
17,2008,275,5,45.2109
17,2008,278,5,42.9304
24,2008,205,5,44.2217
24,2008,207,5,44.0297
24,2008,210,5,44.0087
24,2008,213,5,42.8171
24,2008,219,5,40.1544
24,2008,221,5,37.0464
24,2008,224,5,33.9202
24,2008,226,5,32.307
24,2008,228,5,36.9732
24,2008,231,5,28.8199
24,2008,233,5,27.9766
24,2008,239,5,26.687
24,2008,242,5,26.7938
24,2008,249,5,NA
24,2008,253,5,42.4715
24,2008,261,5,44.1417
24,2008,263,5,44.7058
24,2008,267,5,44.0605
24,2008,270,5,44.1738
24,2008,275,5,44.0467
24,2008,278,5,43.9825
25,2008,205,5,42.9771
25,2008,207,5,42.7996
25,2008,210,5,42.8415
25,2008,213,5,42.7362
25,2008,219,5,42.0463
25,2008,221,5,37.8786
25,2008,224,5,NA
25,2008,226,5,31.5713
25,2008,228,5,29.6272
25,2008,231,5,28.1655
25,2008,233,5,27.2749
25,2008,239,5,26.3941
25,2008,242,5,27.6226
25,2008,249,5,39.4405
25,2008,253,5,39.1441
25,2008,261,5,NA
25,2008,263,5,42.9551
25,2008,267,5,42.9339
25,2008,270,5,43.8128
25,2008,275,5,42.7362
25,2008,278,5,42.7777
32,2008,205,5,41.8888
32,2008,207,5,41.7354
32,2008,210,5,41.891
32,2008,213,5,41.8375
32,2008,219,5,41.5725
32,2008,221,5,41.4895
32,2008,224,5,41.024
32,2008,226,5,40.6246
32,2008,228,5,39.4997
32,2008,231,5,38.2016
32,2008,233,5,37.7866
32,2008,239,5,35.8417
32,2008,242,5,36.0112
32,2008,249,5,41.492
32,2008,253,5,41.5221
32,2008,261,5,42.2177
32,2008,263,5,43.8006
32,2008,267,5,41.8794
32,2008,270,5,41.8388
32,2008,275,5,41.8377
32,2008,278,5,41.1451
17,2008,205,6,42.9416
17,2008,207,6,42.6602
17,2008,210,6,42.8789
17,2008,213,6,42.7543
17,2008,219,6,42.4735
17,2008,221,6,42.0226
17,2008,224,6,41.483
17,2008,226,6,41.1256
17,2008,228,6,39.3176
17,2008,231,6,38.322
17,2008,233,6,37.4244
17,2008,239,6,36.4489
17,2008,242,6,36.6074
17,2008,249,6,42.1029
17,2008,253,6,NA
17,2008,261,6,43.1458
17,2008,263,6,43.2125
17,2008,267,6,44.224
17,2008,270,6,42.8153
17,2008,275,6,45.1273
17,2008,278,6,42.5043
24,2008,205,6,44.3379
24,2008,207,6,44.241
24,2008,210,6,44.2729
24,2008,213,6,43.9058
24,2008,219,6,43.8393
24,2008,221,6,42.6173
24,2008,224,6,40.5835
24,2008,226,6,38.6846
24,2008,228,6,43.5054
24,2008,231,6,34.2758
24,2008,233,6,33.1253
24,2008,239,6,31.3494
24,2008,242,6,31.7894
24,2008,249,6,NA
24,2008,253,6,43.6037
24,2008,261,6,44.3216
24,2008,263,6,44.9962
24,2008,267,6,44.7068
24,2008,270,6,44.3757
24,2008,275,6,44.2363
24,2008,278,6,44.2581
25,2008,205,6,43.6367
25,2008,207,6,43.5213
25,2008,210,6,43.5537
25,2008,213,6,43.4469
25,2008,219,6,43.8095
25,2008,221,6,42.9775
25,2008,224,6,NA
25,2008,226,6,38.7297
25,2008,228,6,35.9049
25,2008,231,6,33.7594
25,2008,233,6,32.2492
25,2008,239,6,30.9477
25,2008,242,6,32.2615
25,2008,249,6,39.1161
25,2008,253,6,40.5892
25,2008,261,6,48.2572
25,2008,263,6,43.7299
25,2008,267,6,43.6556
25,2008,270,6,44.5449
25,2008,275,6,43.5186
25,2008,278,6,43.5919
32,2008,205,6,42.1442
32,2008,207,6,42.1548
32,2008,210,6,42.1452
32,2008,213,6,42.1859
32,2008,219,6,41.9692
32,2008,221,6,41.9278
32,2008,224,6,41.7851
32,2008,226,6,41.8776
32,2008,228,6,41.8987
32,2008,231,6,41.3285
32,2008,233,6,41.2178
32,2008,239,6,40.3943
32,2008,242,6,40.3947
32,2008,249,6,41.7353
32,2008,253,6,41.7448
32,2008,261,6,42.65
32,2008,263,6,44.6946
32,2008,267,6,42.1861
32,2008,270,6,42.1142
32,2008,275,6,42.1647
32,2008,278,6,42.0732
17,2008,205,7,42.4643
17,2008,207,7,42.2981
17,2008,210,7,42.3933
17,2008,213,7,42.3716
17,2008,219,7,42.1232
17,2008,221,7,41.929
17,2008,224,7,41.7854
17,2008,226,7,42.0429
17,2008,228,7,41.7423
17,2008,231,7,41.3809
17,2008,233,7,40.8267
17,2008,239,7,40.381
17,2008,242,7,40.4702
17,2008,249,7,41.7662
17,2008,253,7,NA
17,2008,261,7,42.654
17,2008,263,7,43.0875
17,2008,267,7,43.7216
17,2008,270,7,42.3407
17,2008,275,7,43.9229
17,2008,278,7,41.9603
24,2008,205,7,44.1652
24,2008,207,7,44.3361
24,2008,210,7,44.1226
24,2008,213,7,43.995
24,2008,219,7,43.9845
24,2008,221,7,43.8253
24,2008,224,7,43.3935
24,2008,226,7,42.7636
24,2008,228,7,44.4806
24,2008,231,7,38.7458
24,2008,233,7,37.4392
24,2008,239,7,34.9204
24,2008,242,7,35.2532
24,2008,249,7,NA
24,2008,253,7,43.538
24,2008,261,7,44.1611
24,2008,263,7,44.9763
24,2008,267,7,44.7145
24,2008,270,7,44.2783
24,2008,275,7,44.1185
24,2008,278,7,44.023
25,2008,205,7,43.5842
25,2008,207,7,43.5636
25,2008,210,7,43.4688
25,2008,213,7,43.4049
25,2008,219,7,43.8509
25,2008,221,7,43.1857
25,2008,224,7,NA
25,2008,226,7,43.0229
25,2008,228,7,41.3524
25,2008,231,7,39.232
25,2008,233,7,37.6032
25,2008,239,7,35.6947
25,2008,242,7,36.8807
25,2008,249,7,40.3752
25,2008,253,7,40.2975
25,2008,261,7,NA
25,2008,263,7,43.772
25,2008,267,7,43.677
25,2008,270,7,44.6188
25,2008,275,7,43.5605
25,2008,278,7,43.6338
32,2008,205,7,42.3003
32,2008,207,7,42.2892
32,2008,210,7,42.1135
32,2008,213,7,42.2683
32,2008,219,7,42.1548
32,2008,221,7,42.1235
32,2008,224,7,42.0111
32,2008,226,7,42.1448
32,2008,228,7,42.239
32,2008,231,7,41.8674
32,2008,233,7,41.6942
32,2008,239,7,41.3285
32,2008,242,7,41.1963
32,2008,249,7,41.9694
32,2008,253,7,41.7656
32,2008,261,7,42.7539
32,2008,263,7,46.168
32,2008,267,7,42.2882
32,2008,270,7,42.2161
32,2008,275,7,42.2264
32,2008,278,7,42.2166
1,2009,174,1,39.1994
1,2009,177,1,32.0434
1,2009,181,1,26.042
1,2009,183,1,25.1347
1,2009,187,1,39.7715
1,2009,189,1,40.2377
1,2009,191,1,40.0618
1,2009,194,1,37.5725
1,2009,196,1,41.0866
1,2009,198,1,36.4514
1,2009,201,1,28.0374
1,2009,203,1,24.4313
1,2009,205,1,24.0732
1,2009,208,1,33.9465
1,2009,210,1,38.4176
1,2009,212,1,32.7539
1,2009,215,1,25.5711
1,2009,219,1,36.1452
1,2009,222,1,30.888
1,2009,224,1,26.5282
1,2009,227,1,22.7419
1,2009,229,1,32.0577
1,2009,232,1,39.4891
1,2009,236,1,39.4469
1,2009,238,1,38.6331
1,2009,243,1,38.3943
1,2009,245,1,37.0009
1,2009,247,1,33.9578
1,2009,250,1,30.4666
1,2009,252,1,29.8447
1,2009,254,1,28.6176
1,2009,258,1,25.611
1,2009,260,1,24.1452
4,2009,174,1,38.3415
4,2009,177,1,32.7995
4,2009,181,1,24.109
4,2009,183,1,22.7399
4,2009,187,1,35.9672
4,2009,189,1,38.1984
4,2009,191,1,37.8388
4,2009,194,1,34.4722
4,2009,196,1,37.9895
4,2009,198,1,33.8364
4,2009,201,1,25.0521
4,2009,203,1,21.3707
4,2009,205,1,19.5619
4,2009,208,1,28.8411
4,2009,210,1,30.9765
4,2009,212,1,28.3005
4,2009,215,1,21.8755
4,2009,219,1,30.604
4,2009,222,1,25.4657
4,2009,224,1,21.7116
4,2009,227,1,18.7332
4,2009,229,1,37.9411
4,2009,232,1,37.9589
4,2009,236,1,36.4539
4,2009,238,1,38.4004
4,2009,243,1,39.6483
4,2009,245,1,32.6069
4,2009,247,1,30.8582
4,2009,250,1,27.8189
4,2009,252,1,25.5491
4,2009,254,1,24.6286
4,2009,258,1,21.5083
4,2009,260,1,20.2845
10,2009,174,1,40.9083
10,2009,177,1,34.3625
10,2009,181,1,30.0091
10,2009,183,1,29.1127
10,2009,187,1,38.4314
10,2009,189,1,39.5352
10,2009,191,1,40.5345
10,2009,194,1,37.3158
10,2009,196,1,40.6982
10,2009,198,1,36.1772
10,2009,201,1,30.0852
10,2009,203,1,27.2151
10,2009,205,1,25.6647
10,2009,208,1,31.9045
10,2009,210,1,34.2575
10,2009,212,1,30.2529
10,2009,215,1,25.785
10,2009,219,1,29.5301
10,2009,222,1,25.0634
10,2009,224,1,22.9103
10,2009,227,1,20.3028
10,2009,229,1,25.9427
10,2009,232,1,37.6175
10,2009,236,1,37.1808
10,2009,238,1,34.7879
10,2009,243,1,35.0196
10,2009,245,1,NA
10,2009,247,1,30.4785
10,2009,250,1,26.0862
10,2009,252,1,NA
10,2009,254,1,23.5006
10,2009,258,1,19.5918
10,2009,260,1,20.0118
11,2009,174,1,39.5288
11,2009,177,1,36.0765
11,2009,181,1,33.0249
11,2009,183,1,31.6335
11,2009,187,1,39.205
11,2009,189,1,40.1248
11,2009,191,1,39.6414
11,2009,194,1,37.7782
11,2009,196,1,40.439
11,2009,198,1,37.4996
11,2009,201,1,30.9984
11,2009,203,1,27.4643
11,2009,205,1,25.5703
11,2009,208,1,36.2884
11,2009,210,1,37.9488
11,2009,212,1,34.1116
11,2009,215,1,28.0308
11,2009,219,1,36.7467
11,2009,222,1,32.434
11,2009,224,1,28.5521
11,2009,227,1,21.7555
11,2009,229,1,34.1985
11,2009,232,1,40.1619
11,2009,236,1,39.3641
11,2009,238,1,38.8478
11,2009,243,1,38.2002
11,2009,245,1,37.3168
11,2009,247,1,NA
11,2009,250,1,33.4407
11,2009,252,1,32.1708
11,2009,254,1,29.6429
11,2009,258,1,26.8456
11,2009,260,1,25.404
1,2009,174,2,41.9545
1,2009,177,2,41.6605
1,2009,181,2,39.0117
1,2009,183,2,37.9218
1,2009,187,2,42.341
1,2009,189,2,41.5417
1,2009,191,2,41.853
1,2009,194,2,41.6869
1,2009,196,2,41.4944
1,2009,198,2,40.7785
1,2009,201,2,38.074
1,2009,203,2,34.4883
1,2009,205,2,32.5297
1,2009,208,2,37.1117
1,2009,210,2,37.5922
1,2009,212,2,35.4096
1,2009,215,2,31.014
1,2009,219,2,37.7324
1,2009,222,2,35.9216
1,2009,224,2,32.3038
1,2009,227,2,28.4231
1,2009,229,2,32.885
1,2009,232,2,40.638
1,2009,236,2,41.0483
1,2009,238,2,41.3265
1,2009,243,2,40.8542
1,2009,245,2,40.8538
1,2009,247,2,39.8593
1,2009,250,2,38.1902
1,2009,252,2,37.6133
1,2009,254,2,36.591
1,2009,258,2,32.3368
1,2009,260,2,30.9316
4,2009,174,2,43.1601
4,2009,177,2,43.0162
4,2009,181,2,41.2019
4,2009,183,2,40.4043
4,2009,187,2,42.7019
4,2009,189,2,43.0435
4,2009,191,2,42.6255
4,2009,194,2,42.7026
4,2009,196,2,44.3614
4,2009,198,2,41.1777
4,2009,201,2,37.8843
4,2009,203,2,32.8512
4,2009,205,2,29.2015
4,2009,208,2,34.5308
4,2009,210,2,32.816
4,2009,212,2,32.1479
4,2009,215,2,27.1928
4,2009,219,2,33.8286
