C_Year,Obs,C_Month,C_Day,C_Hour,C_minute,dw_psp [Wm-2],temp             [Co],rh [%],Precip [mm],windspd [ms-1]
2010,3049,5,8,0,0,0,9.4817,60.217,0,12.8283
2010,3050,5,8,1,0,0,8.9033,60.647,0,11.3883
2010,3051,5,8,2,0,0,8.2533,61.365,0,11.2467
2010,3052,5,8,3,0,0,7.8233,63.225,0,12.23
2010,3053,5,8,4,0,0,7.845,61.407,0,13.1233
2010,3054,5,8,5,0,18.27,7.81,60.343,0,12.415
2010,3055,5,8,6,0,111.28,7.8233,57.548,0,13.82
2010,3056,5,8,7,0,327.3,7.8967,53.153,0,14.6933
2010,3057,5,8,8,0,342.63,7.7717,56.017,0,13.1083
2010,3058,5,8,9,0,613.71,8.4783,55.103,0,12.6133
2010,3059,5,8,10,0,560.89,9.1617,53.157,0,12.0717
2010,3060,5,8,11,0,313.6,9.0283,54.083,0,11.26
2010,3061,5,8,12,0,341,9.2417,52.415,0,10.7433
2010,3062,5,8,13,0,340.52,9.3733,50.465,0,10.94
2010,3063,5,8,14,0,318.16,9.7767,48.955,0,10.5233
2010,3064,5,8,15,0,189.25,9.8217,47.76,0,10.2767
2010,3065,5,8,16,0,105.09,9.5,47.77,0,10.45
2010,3066,5,8,17,0,50.82,9.38,47.743,0,9.0533
2010,3067,5,8,18,0,4.73,9.195,48.718,0,8.28
2010,3068,5,8,19,0,0,8.9067,51.527,0,7.165
2010,3069,5,8,20,0,0,8.0683,52.455,0,6.1433
2010,3070,5,8,21,0,0,6.6017,58.288,0,4.5267
2010,3071,5,8,22,0,0,5.405,64.495,0,3.57
2010,3072,5,8,23,0,0,4.175,70.095,0,2.745
2010,3073,5,9,0,0,0,4.29,72.115,0,3.6767
2010,3074,5,9,1,0,0,3.4933,76.677,0,3.7417
2010,3075,5,9,2,0,0,2.725,81.03,0,3.5233
2010,3076,5,9,3,0,0,2.4783,82.937,0,3.7117
2010,3077,5,9,4,0,0,2.32,85.428,0,3.2033
2010,3078,5,9,5,0,83.38,2.2933,86.093,0,2.425
2010,3079,5,9,6,0,274.3,5.345,74.508,0,3.3783
2010,3080,5,9,7,0,489.33,8.1633,57.563,0,4.43
2010,3081,5,9,8,0,686.67,9.49,48.295,0,4.1133
2010,3082,5,9,9,0,842.49,10.71,39.297,0,4.3817
2010,3083,5,9,10,0,953.71,11.5017,35.193,0,3.785
2010,3084,5,9,11,0,1008.03,12.56,33.918,0,3.6117
2010,3085,5,9,12,0,996.96,13.6367,31.278,0,3.6267
2010,3086,5,9,13,0,892.67,14.3683,29.382,0,3.805
2010,3087,5,9,14,0,794.97,15.1517,27.782,0,3.2467
2010,3088,5,9,15,0,613.68,15.4733,27.007,0,3.27
2010,3089,5,9,16,0,407.49,15.7833,25.613,0,2.8733
2010,3090,5,9,17,0,201.19,15.8083,25.195,0,1.8567
2010,3091,5,9,18,0,37.4,15.1217,25.835,0,1.8367
2010,3092,5,9,19,0,0,13.9567,28.082,0,2.4733
2010,3093,5,9,20,0,0,12.6833,31.073,0,2.6433
2010,3094,5,9,21,0,0,11.0983,36.94,0,3.275
2010,3095,5,9,22,0,0,10.8433,44.045,0,3.7417
2010,3096,5,9,23,0,0,10.1017,49.323,0,4.0983
2010,3097,5,10,0,0,0,8.8783,52.933,0,5.3333
2010,3098,5,10,1,0,0,8.3167,50.123,0,5.7083
2010,3099,5,10,2,0,0,8.0617,49.057,0,5.54
2010,3100,5,10,3,0,0,8.2333,48.107,0,5.44
2010,3101,5,10,4,0,0,8.2633,47.085,0,5.595
2010,3102,5,10,5,0,69.81,8.4233,45.252,0,6.19
2010,3103,5,10,6,0,261.75,9.755,39.945,0,8.3467
2010,3104,5,10,7,0,433.85,11.5967,34.192,0,9.5617
2010,3105,5,10,8,0,545.07,12.8383,31.913,0,9.2367
2010,3106,5,10,9,0,590.28,13.6,31.158,0,9.44
2010,3107,5,10,10,0,873.5,14.73,30.702,0,9.4
2010,3108,5,10,11,0,842.89,15.51,28.775,0,10.1
2010,3109,5,10,12,0,612.4,15.93,28.222,0,10.2
2010,3110,5,10,13,0,391.37,16.0067,28.035,0,9.9267
2010,3111,5,10,14,0,276.61,16.0083,28.317,0,9.91
2010,3112,5,10,15,0,99.26,15.9867,30.032,0.127,8.9133
2010,3113,5,10,16,0,47.2,14.4233,45.108,0.127,7.5633
2010,3114,5,10,17,0,7.48,12.46,62.973,0.508,6
2010,3115,5,10,18,0,0,10.9117,75.585,3.048,8.4033
2010,3116,5,10,19,0,0,10.2033,77.532,0.508,9.6383
2010,3117,5,10,20,0,0,9.9367,79.825,1.016,9.865
2010,3118,5,10,21,0,0,9.6667,85.05,4.318,10.285
2010,3119,5,10,22,0,0,9.7317,84.32,0,11.01
2010,3120,5,10,23,0,0,9.7983,83.542,2.286,13.185
2010,3121,5,11,0,0,0,9.4883,88.677,5.588,7.6683
2010,3122,5,11,1,0,0,9.9217,88.282,1.778,7.4133
2010,3123,5,11,2,0,0,10.0567,90.667,2.794,5.7717
2010,3124,5,11,3,0,0,10.7283,90.41,0,6.51
2010,3125,5,11,4,0,0,11.6767,87.963,0,8.85
2010,3126,5,11,5,0,8.39,12.46,87.075,0.127,10.2467
2010,3127,5,11,6,0,38.58,13.4683,86.635,0,9.345
2010,3128,5,11,7,0,86.67,15.0883,85.443,0,10.8833
2010,3129,5,11,8,0,174.94,16.6783,83.783,0,10.0833
2010,3130,5,11,9,0,278.31,17.6733,77.012,0,11.2433
2010,3131,5,11,10,0,640.89,18.26,72.225,0,9.8867
2010,3132,5,11,11,0,597.51,18.4583,73.288,0,9.44
2010,3133,5,11,12,0,706.6,19.255,65.883,0,10.63
2010,3134,5,11,13,0,615.32,18.98,67.613,0,10.9267
2010,3135,5,11,14,0,594.15,18.74,66.325,0,10.225
2010,3136,5,11,15,0,538.88,18.7233,64.812,0,10.1067
2010,3137,5,11,16,0,312.93,18.2483,66.748,0,9.3033
2010,3138,5,11,17,0,182.22,17.7283,67.753,0,7.1317
2010,3139,5,11,18,0,34,16.4867,72.752,0,4.415
2010,3140,5,11,19,0,0,14.4717,81.668,0,3.7967
2010,3141,5,11,20,0,0,12.7083,87.577,0,3.6667
2010,3142,5,11,21,0,0,11.7983,87.685,0,3.1117
2010,3143,5,11,22,0,0,11.4833,85.952,0,2.675
2010,3144,5,11,23,0,0,11.845,82.173,0,2.1133
2010,3145,5,12,0,0,0,11.9917,83.732,0,1.5717
2010,3146,5,12,1,0,0,12.1283,84.817,0,2.8117
2010,3147,5,12,2,0,0,12.2133,84.73,0,3.5583
2010,3148,5,12,3,0,0,11.9233,86.575,0,4.9283
2010,3149,5,12,4,0,0,12.2283,83.462,0,4.0817
2010,3150,5,12,5,0,0,12.115,84.227,0.508,4.08
2010,3151,5,12,6,0,0.33,11.5167,89.365,4.064,3.4833
2010,3152,5,12,7,0,56.92,11.5817,90.258,1.524,5.0717
2010,3153,5,12,8,0,205.01,11.8567,88.928,0.254,6.325
2010,3154,5,12,9,0,464.19,13.425,85.995,0,7.045
2010,3155,5,12,10,0,110.57,13.7033,85.758,0,3.3917
2010,3156,5,12,11,0,227.78,14.1583,84.117,0,4.725
2010,3157,5,12,12,0,455.67,15.335,80.702,0,6.2967
2010,3158,5,12,13,0,679.04,16.5867,79.157,0,6.14
2010,3159,5,12,14,0,622.6,17.5283,78.775,0,6.575
2010,3160,5,12,15,0,520.94,18.4333,77.587,0,6.0817
2010,3161,5,12,16,0,358.12,18.6617,78.665,0,7.24
2010,3162,5,12,17,0,129.84,18.65,80.797,0,7.5117
2010,3163,5,12,18,0,25.6,18.615,83.092,0,4.835
2010,3164,5,12,19,0,0,18.245,86.053,0,2.5017
2010,3165,5,12,20,0,0,18.27,86.457,0,3.885
2010,3166,5,12,21,0,0,17.8667,85.782,0,4.2033
2010,3167,5,12,22,0,0,16.0317,89.605,0,6.5933
2010,3168,5,12,23,0,0,15.0083,91.82,0.127,7.715
2010,3169,5,13,0,0,0,15.0967,92.615,0.254,7.8033
2010,3170,5,13,1,0,0,15.1567,93.378,0.127,7.435
2010,3171,5,13,2,0,0,16.7383,93.373,0,7.395
2010,3172,5,13,3,0,0,18.745,90.33,0,7.1667
2010,3173,5,13,4,0,0,20.3917,84.393,0,8.1467
2010,3174,5,13,5,0,54.89,20.6983,83.958,0,8.3417
2010,3175,5,13,6,0,129.02,21.2917,83.718,0,10.01
2010,3176,5,13,7,0,172.82,22.0983,82.287,0,10.7333
2010,3177,5,13,8,0,165.03,22.2083,80.668,0.254,10.97
2010,3178,5,13,9,0,787.54,22.455,75.477,0,8.9883
2010,3179,5,13,10,0,671.72,23.3267,67.682,0,9.4533
2010,3180,5,13,11,0,536.82,22.1983,66.993,0,8.8983
2010,3181,5,13,12,0,712.68,23.4667,59.652,0,7.4967
2010,3182,5,13,13,0,877.82,24.9917,53.768,0,10.5383
2010,3183,5,13,14,0,743.24,26.3217,46.213,0,12.3167
2010,3184,5,13,15,0,461.32,26.1433,48.727,0,11.435
2010,3185,5,13,16,0,264.95,25.755,50.518,0,11.49
2010,3186,5,13,17,0,54.33,24.3033,58.258,0,8.0817
2010,3187,5,13,18,0,3.06,23.2933,65.573,0,5.3183
2010,3188,5,13,19,0,0,22.3133,70.8,0.127,6.9417
2010,3189,5,13,20,0,0,20.27,81.228,0.254,6.135
2010,3190,5,13,21,0,0,18.4467,88.473,0.127,3.9083
2010,3191,5,13,22,0,0,18.0217,87.632,0.254,5.2817
2010,3192,5,13,23,0,0,16.9333,85.387,0,6.0017
2010,3193,5,14,0,0,0,15.4317,85.22,0,4.5783
2010,3194,5,14,1,0,0,14.6433,85.498,0,3.365
2010,3195,5,14,2,0,0,13.2183,84.613,0,3.93
2010,3196,5,14,3,0,0,12.1167,88.703,0,2.4717
2010,3197,5,14,4,0,0.08,11.6833,87.555,0,2.5033
2010,3198,5,14,5,0,43.37,11.7067,85.237,0,2.23
2010,3199,5,14,6,0,166.75,12.6033,77.437,0,2.2333
2010,3200,5,14,7,0,298.45,13.69,65.662,0,3.6583
2010,3201,5,14,8,0,576.91,14.88,58.497,0,4.995
2010,3202,5,14,9,0,818.58,15.785,55.785,0,5.5533
2010,3203,5,14,10,0,688.03,16.6517,50.895,0,5.77
2010,3204,5,14,11,0,637.28,16.9717,48.827,0,6.0233
2010,3205,5,14,12,0,908.58,17.9367,44.467,0,5.8183
2010,3206,5,14,13,0,905.61,18.8167,42.752,0,6.6083
2010,3207,5,14,14,0,781.69,19.36,39.602,0,6.255
2010,3208,5,14,15,0,597.02,19.4883,41.302,0,6.5
2010,3209,5,14,16,0,312.03,19.4883,42.015,0,5.7883
2010,3210,5,14,17,0,189.42,19.105,46.227,0,5.12
2010,3211,5,14,18,0,27.11,17.59,54.905,0,4.4583
2010,3212,5,14,19,0,0,16.3467,61.01,0,2.275
2010,3213,5,14,20,0,0,15.495,64.235,0,2.1483
2010,3214,5,14,21,0,0,14.67,68.04,0,1.975
2010,3215,5,14,22,0,0,13.31,74.735,0,3.17
2010,3216,5,14,23,0,0,12.4917,75.52,0,3.1967
2010,3217,5,15,0,0,0,11.7233,77.617,0,2.7383
2010,3218,5,15,1,0,0,11.465,79.098,0,2.855
2010,3219,5,15,2,0,0,11.37,78.687,0,2.7317
2010,3220,5,15,3,0,0,11.2133,77.628,0,1.485
2010,3221,5,15,4,0,1.49,10.505,80.708,0,1.6367
2010,3222,5,15,5,0,61.79,11.0333,77.683,0,1.7267
2010,3223,5,15,6,0,175.91,13.38,72.888,0,3.5817
2010,3224,5,15,7,0,198.77,14.82,66.145,0,4.2
2010,3225,5,15,8,0,245.18,16.1433,60.177,0,3.4917
2010,3226,5,15,9,0,271.3,17.21,54.393,0,2.7233
2010,3227,5,15,10,0,237.88,17.51,52.31,0,2.49
2010,3228,5,15,11,0,550.88,18.3633,48.407,0,2.7267
2010,3229,5,15,12,0,265,18.3717,47.162,0.127,4.7767
2010,3230,5,15,13,0,181.1,18.045,52.605,0.127,4.3
2010,3231,5,15,14,0,156.85,17.3317,57.073,0.127,4.8233
2010,3232,5,15,15,0,135.68,16.4733,70.157,0.127,3.625
2010,3233,5,15,16,0,134.12,16.5617,70.62,0,2.8383
2010,3234,5,15,17,0,105.33,17.2067,61.187,0,4.485
2010,3235,5,15,18,0,6.35,16.5533,60.17,0,5.4617
2010,3236,5,15,19,0,0,15.545,69.093,0,5.6767
2010,3237,5,15,20,0,0,15.4517,65.597,0,4.6733
2010,3238,5,15,21,0,0,15.2317,66.55,0,4.1617
2010,3239,5,15,22,0,0,14.6983,74.662,0,4.8217
2010,3240,5,15,23,0,0,14.1733,75.418,0,4.525
2010,3241,5,16,0,0,0,13.8383,70.583,0.127,4.105
2010,3242,5,16,1,0,0,13.0667,69.75,0,4.6917
2010,3243,5,16,2,0,0,12.4367,70.517,0,4.54
2010,3244,5,16,3,0,0,12.4,69.322,0,4.1133
2010,3245,5,16,4,0,0,12.3583,69.398,0,4.0917
2010,3246,5,16,5,0,8.81,12.4617,70.85,0,3.9767
2010,3247,5,16,6,0,37.73,12.92,71.25,0,4.0817
2010,3248,5,16,7,0,81.2,13.8067,71.473,0,3.97
2010,3249,5,16,8,0,139.39,14.565,72.593,0.127,3.6
2010,3250,5,16,9,0,276.67,15.6683,72.617,0.127,4.4567
2010,3251,5,16,10,0,213.05,16.235,72.427,0.508,6.1567
2010,3252,5,16,11,0,242.78,16.0767,75.307,0.508,7.3683
2010,3253,5,16,12,0,195.98,15.8667,77.603,0.508,7.5433
2010,3254,5,16,13,0,131.28,15.555,80.912,0.508,6.9117
2010,3255,5,16,14,0,172.43,15.3617,83.062,1.016,7.205
2010,3256,5,16,15,0,126.13,15.6067,82.262,0.254,6.0983
2010,3257,5,16,16,0,105.75,15.9383,82.157,0.254,5.0417
2010,3258,5,16,17,0,40.65,15.7667,81.027,0.127,5.9983
2010,3259,5,16,18,0,11.53,15.3533,79.635,0,5.3783
2010,3260,5,16,19,0,0,14.8767,80.447,0,5.5733
2010,3261,5,16,20,0,0,14.57,80.81,0,5.74
2010,3262,5,16,21,0,0,14.3283,81.828,0,4.7383
2010,3263,5,16,22,0,0,14.2067,78.41,0,5.5667
2010,3264,5,16,23,0,0,13.965,73.842,0,4.47
2010,3265,5,17,0,0,0,13.04,75.662,0.254,4.9183
2010,3266,5,17,1,0,0,11.875,82.828,0.508,6.265
2010,3267,5,17,2,0,0,11.5467,83.358,0.127,6.0717
2010,3268,5,17,3,0,0,11.0067,86.647,0.254,6.21
2010,3269,5,17,4,0,0,10.565,89.945,0.254,6.86
2010,3270,5,17,5,0,1.32,10.305,91.335,4.826,6.9583
2010,3271,5,17,6,0,12.22,10.25,92.27,3.302,6.68
2010,3272,5,17,7,0,52.02,10.5183,92.548,1.778,6.64
2010,3273,5,17,8,0,51.37,10.7817,92.347,2.794,6.45
2010,3274,5,17,9,0,50.54,11.0167,92.057,0.762,4.19
2010,3275,5,17,10,0,73.31,11.4883,91.965,1.016,3.735
2010,3276,5,17,11,0,130.11,12.15,90.748,0.127,5.1167
2010,3277,5,17,12,0,120.08,13.0517,88.073,0,5.1667
2010,3278,5,17,13,0,73.63,13.6633,85.847,0,5.79
2010,3279,5,17,14,0,48.26,13.5733,85.878,0,6.8617
2010,3280,5,17,15,0,35.9,13.2383,87.087,0.127,6.6567
2010,3281,5,17,16,0,29.97,12.7483,87.715,0.508,6.4017
2010,3282,5,17,17,0,21.12,11.7967,90.808,0.762,6.9333
2010,3283,5,17,18,0,5.06,11.375,91.498,0.127,6.3817
2010,3284,5,17,19,0,0,11.295,91.535,0,6.3033
2010,3285,5,17,20,0,0,11.41,93.098,0.127,5.365
2010,3286,5,17,21,0,0,11.465,91.353,0,5.9633
2010,3287,5,17,22,0,0,11.4233,88.275,0,5.39
2010,3288,5,17,23,0,0,11.5833,87.523,0.127,4.945
2010,3289,5,18,0,0,0,11.5367,87.298,0.254,4.3517
2010,3290,5,18,1,0,0,11.4117,88.085,0,4.3883
2010,3291,5,18,2,0,0,11.2617,88.622,0,3.68
2010,3292,5,18,3,0,0,11.3717,87.098,0,3.46
2010,3293,5,18,4,0,0.21,10.7367,85.103,0,3.8617
2010,3294,5,18,5,0,100.5,11.095,81.527,0,5.4017
2010,3295,5,18,6,0,290.83,12.6517,77.883,0,5.305
2010,3296,5,18,7,0,497.14,14.7717,68.683,0,7.41
2010,3297,5,18,8,0,681.31,15.5983,64.218,0,10.6267
2010,3298,5,18,9,0,708.99,16.2067,61.878,0,11.47
2010,3299,5,18,10,0,714.72,16.3367,61.668,0,11.2617
2010,3300,5,18,11,0,556.33,16.3383,60.442,0,10.6017
2010,3301,5,18,12,0,338.15,16.35,60.325,0,9.5833
2010,3302,5,18,13,0,195.09,15.64,62.748,0,8.9483
2010,3303,5,18,14,0,198.1,15.1217,65.423,0,8.605
2010,3304,5,18,15,0,199.84,14.47,70.713,0,8.0633
2010,3305,5,18,16,0,201.47,14.4283,72.01,0,7.3017
2010,3306,5,18,17,0,44.57,14.14,75.075,0,5.3283
2010,3307,5,18,18,0,7.93,13.6617,78.185,0,4.6867
2010,3308,5,18,19,0,0,13.3417,81.762,0,3.2083
2010,3309,5,18,20,0,0,13.2633,83.527,0,2.9917
2010,3310,5,18,21,0,0,13.14,84.81,0,2.0883
2010,3311,5,18,22,0,0,12.8133,88.538,0,2.03
2010,3312,5,18,23,0,0,12.77,87.723,0,3.6017
2010,3313,5,19,0,0,0,12.6083,88.325,0,3.9517
2010,3314,5,19,1,0,0,12.4917,89.23,0,4.62
2010,3315,5,19,2,0,0,12.4667,88.498,0,3.8983
2010,3316,5,19,3,0,0,11.6433,89.377,0,2.9433
2010,3317,5,19,4,0,1.28,10.41,90.677,0,2.6467
2010,3318,5,19,5,0,97.07,10.5017,90.143,0,2.7333
2010,3319,5,19,6,0,283.53,12.5983,81.642,0,4.1567
2010,3320,5,19,7,0,486.58,14.395,71.45,0,4.8683
2010,3321,5,19,8,0,674.24,15.9367,63.932,0,2.5317
2010,3322,5,19,9,0,831.2,17.2117,58.045,0,3.9167
2010,3323,5,19,10,0,898.3,18.21,55.047,0,5.2883
2010,3324,5,19,11,0,823.69,19.6783,48.592,0,5.9267
2010,3325,5,19,12,0,906.08,20.4917,45.3,0,6.6483
2010,3326,5,19,13,0,772.26,20.7533,45.765,0,7.445
2010,3327,5,19,14,0,436.89,19.64,50.863,0,7.3717
2010,3328,5,19,15,0,426.31,18.9217,53.973,0,6.5133
2010,3329,5,19,16,0,309.38,18.6117,53.975,0,6.73
2010,3330,5,19,17,0,143.43,18.0683,55.233,0,6.3667
2010,3331,5,19,18,0,32.6,17.1667,62.06,0,5.0467
2010,3332,5,19,19,0,0,15.885,70.76,0,3.8233
2010,3333,5,19,20,0,0,14.965,76.625,0,3.6667
2010,3334,5,19,21,0,0,14.1167,81.847,0,3.1617
2010,3335,5,19,22,0,0,13.28,85.983,0,3.2083
2010,3336,5,19,23,0,0,12.9367,87.132,0,3.2117
2010,3337,5,20,0,0,0,12.495,88.467,0,2.7567
2010,3338,5,20,1,0,0,11.9967,89.877,0,3.21
2010,3339,5,20,2,0,0,11.7783,90.288,0,3.275
2010,3340,5,20,3,0,0,11.6167,91.548,0,2.8833
2010,3341,5,20,4,0,0,11.7433,91.923,0,3.2567
2010,3342,5,20,5,0,64.34,12.65,90.458,0,3.8617
2010,3343,5,20,6,0,166.57,13.7567,87.22,0,4.7183
2010,3344,5,20,7,0,266.25,15.3133,80.545,0,6.8367
2010,3345,5,20,8,0,231.99,15.9317,77.585,0,7.7133
2010,3346,5,20,9,0,188.05,16.29,75.758,0.127,8.5667
2010,3347,5,20,10,0,157.01,15.7933,79.665,0.254,8.695
2010,3348,5,20,11,0,145.01,15.68,82.892,1.016,9.06
2010,3349,5,20,12,0,195.11,15.9367,83.152,0.508,8.815
2010,3350,5,20,13,0,86.71,15.7817,86.07,0.762,6.9217
2010,3351,5,20,14,0,126.85,16.245,85.647,0.508,6.8617
2010,3352,5,20,15,0,72.73,16.2583,87.057,1.27,6.9683
2010,3353,5,20,16,0,45.57,16.0683,87.492,1.016,6.8667
2010,3354,5,20,17,0,16.19,15.9883,86.997,0.127,7.875
2010,3355,5,20,18,0,1.48,15.3983,90.132,0.254,8.5767
2010,3356,5,20,19,0,0,14.915,92.85,0.254,7.8333
2010,3357,5,20,20,0,0,14.83,92.093,0.127,7.4517
2010,3358,5,20,21,0,0,14.9433,91.948,0.508,6.965
2010,3359,5,20,22,0,0,15.2267,92.252,0,5.8867
2010,3360,5,20,23,0,0,15.4433,92.667,0,5.3183
2010,3361,5,21,0,0,0,15.525,92.992,0,4.8883
2010,3362,5,21,1,0,0,15.625,92.902,0,4.4667
2010,3363,5,21,2,0,0,15.5867,92.935,0,4.03
2010,3364,5,21,3,0,0,15.645,92.413,0,4.2033
2010,3365,5,21,4,0,4.42,15.4867,93.822,0,3.7817
2010,3366,5,21,5,0,20.93,15.7,94.025,0.254,4.0933
2010,3367,5,21,6,0,33.33,16.1933,93.998,0,5.1483
2010,3368,5,21,7,0,102.68,16.9017,93.1,0,4.9817
2010,3369,5,21,8,0,240.46,18.275,88.313,0,5.8183
2010,3370,5,21,9,0,338.49,19.1733,84.257,0,5.9233
2010,3371,5,21,10,0,490.35,19.9733,81.198,0.127,5.7967
2010,3372,5,21,11,0,552.15,20.2417,78.877,1.524,6.1833
2010,3373,5,21,12,0,401.92,20.4767,74.922,0.127,7.6317
2010,3374,5,21,13,0,673.19,21.15,68.542,0,7.8117
2010,3375,5,21,14,0,516.53,20.8767,68.928,0,8.175
2010,3376,5,21,15,0,270.81,20.1767,73.737,0,7.4717
2010,3377,5,21,16,0,172.19,19.7883,79.232,0,7.6967
2010,3378,5,21,17,0,76.41,18.9583,83.778,0.127,6.565
2010,3379,5,21,18,0,39.07,19.0283,82.142,0,5.575
2010,3380,5,21,19,0,0,17.955,86.252,0,4.3033
2010,3381,5,21,20,0,0,17.2467,89.513,0,3.3067
2010,3382,5,21,21,0,0,16.99,90.825,0,3.8117
2010,3383,5,21,22,0,0,16.6233,92.817,0,2.8633
2010,3384,5,21,23,0,0,16.6617,93.428,0,2.96
2010,3385,5,22,0,0,0,16.0467,94.088,0,3.5783
2010,3386,5,22,1,0,0,15.8583,95.088,0,4.6583
2010,3387,5,22,2,0,0,15.3933,95.522,0,3.9583
2010,3388,5,22,3,0,0,15.115,95.053,0,4.0733
2010,3389,5,22,4,0,0.25,13.9533,95.108,0,2.7
2010,3390,5,22,5,0,50.42,13.9083,95.757,0,2.9533
2010,3391,5,22,6,0,132.09,14.7167,95.89,0.254,2.9883
2010,3392,5,22,7,0,327.27,15.435,95.773,0,2.3133
2010,3393,5,22,8,0,634.04,17.5783,88.58,0,2.0317
2010,3394,5,22,9,0,762.55,20.1483,73.045,0,3.37
2010,3395,5,22,10,0,820.62,21.14,68.065,0,3.1533
2010,3396,5,22,11,0,847.49,22.1633,64.77,0,2.895
2010,3397,5,22,12,0,869.3,23.155,61.15,0,2.9
2010,3398,5,22,13,0,750.17,23.6833,57.758,0,3.71
2010,3399,5,22,14,0,709.15,24.7283,55.593,0,3.41
2010,3400,5,22,15,0,593.05,25.3667,53.858,0,4.4833
2010,3401,5,22,16,0,407.34,25.9267,51.88,0,5.755
2010,3402,5,22,17,0,221.3,25.7983,54.153,0,6.7267
2010,3403,5,22,18,0,55.54,24.2233,64.02,0,5.9917
2010,3404,5,22,19,0,0,22.0467,74.218,0,4.89
2010,3405,5,22,20,0,0,20.78,79.128,0,4.455
2010,3406,5,22,21,0,0,19.4417,83.217,0,4.2517
2010,3407,5,22,22,0,0,19.1917,82.892,0,4.4783
2010,3408,5,22,23,0,0,18.7667,83.023,0,4.2483
2010,3409,5,23,0,0,0,18.1867,84.18,0,4.575
2010,3410,5,23,1,0,0,18.1617,84.545,0,3.795
2010,3411,5,23,2,0,0,17.7733,85.947,0,4.3967
2010,3412,5,23,3,0,0,18.0417,85.428,0,4.6983
2010,3413,5,23,4,0,1.61,18.2017,85.482,0,3.9417
2010,3414,5,23,5,0,93.59,18.8933,84.315,0,3.9983
2010,3415,5,23,6,0,273.19,20.7167,81.24,0,5.3683
2010,3416,5,23,7,0,472.54,23.4533,76.76,0,8.0517
2010,3417,5,23,8,0,654.74,25.685,72.097,0,7.27
2010,3418,5,23,9,0,800.53,27.6383,65.382,0,6.8533
2010,3419,5,23,10,0,836.71,28.9633,57.24,0,7.51
2010,3420,5,23,11,0,780.89,29.7383,52.81,0,6.7817
2010,3421,5,23,12,0,707.19,30.3633,49.478,0,6.84
2010,3422,5,23,13,0,687.37,30.805,48.658,0,6.81
2010,3423,5,23,14,0,606.82,31.2067,46.64,0,7.72
2010,3424,5,23,15,0,499.21,31.4683,43.225,0,7.8417
2010,3425,5,23,16,0,385,31.5167,42.462,0,8.2483
2010,3426,5,23,17,0,206.81,31.115,44.705,0,7.7117
2010,3427,5,23,18,0,49.23,29.9067,52.598,0,5.6383
2010,3428,5,23,19,0,0,27.98,60.063,0,3.9517
2010,3429,5,23,20,0,0,26.03,68.223,0,3.7433
2010,3430,5,23,21,0,0,24.9567,74.912,0,3.9133
2010,3431,5,23,22,0,0,24.145,80.68,0,3.9617
2010,3432,5,23,23,0,0,23.5733,83.263,0,3.7767
2010,3433,5,24,0,0,0,22.7083,86.107,0,3.6583
2010,3434,5,24,1,0,0,22.2267,87.27,0,3.62
2010,3435,5,24,2,0,0,21.6183,88.897,0,3.1583
2010,3436,5,24,3,0,0,21.1167,90.462,0,2.765
2010,3437,5,24,4,0,2.09,20.9217,90.717,0,3.45
2010,3438,5,24,5,0,89.57,21.4967,89.308,0,2.64
2010,3439,5,24,6,0,261.63,23.7533,82.207,0,3.6
2010,3440,5,24,7,0,457.54,25.925,74.748,0,3.5083
2010,3441,5,24,8,0,643.33,28.0117,65.583,0,2.465
2010,3442,5,24,9,0,754.76,29.2667,60.718,0,3.0617
2010,3443,5,24,10,0,658.38,30.2967,52.703,0,3.6383
2010,3444,5,24,11,0,777.22,30.8833,50.572,0,4.4033
2010,3445,5,24,12,0,794.93,31.685,44.357,0,5.4633
2010,3446,5,24,13,0,696.42,31.8967,43.203,0,5.8817
2010,3447,5,24,14,0,704.34,32.09,41.845,0,5.605
2010,3448,5,24,15,0,532.15,32.1767,39.828,0,5.2617
2010,3449,5,24,16,0,312.09,31.865,41.513,0,5.3367
2010,3450,5,24,17,0,196.1,31.545,42.183,0,5.49
2010,3451,5,24,18,0,47.3,30.3833,47.778,0.254,4.7833
2010,3452,5,24,19,0,0,26.8,66.643,0,3.9417
2010,3453,5,24,20,0,0,24.0717,77.432,0,1.73
2010,3454,5,24,21,0,0,24.305,74.845,0,2.4767
2010,3455,5,24,22,0,0,23.935,78.707,0,2.7417
2010,3456,5,24,23,0,0,22.8967,77.695,0,2.2417
2010,3457,5,25,0,0,0,22.1217,82.188,0,3.1083
2010,3458,5,25,1,0,0,21.425,85.523,0,3.1683
2010,3459,5,25,2,0,0,20.7617,85.083,0,3.3633
2010,3460,5,25,3,0,0,20.5433,84.357,0,2.8283
2010,3461,5,25,4,0,2.58,20.2417,83.652,0,2.84
2010,3462,5,25,5,0,95.43,20.5217,83.278,0,2.8733
2010,3463,5,25,6,0,235.49,22.5717,75.142,0,4.23
2010,3464,5,25,7,0,464.38,24.635,65.213,0,5.56
2010,3465,5,25,8,0,663.7,26.1217,60.403,0,4.8817
2010,3466,5,25,9,0,807.3,27.5783,52.612,0,4.2383
2010,3467,5,25,10,0,875.4,28.51,45.107,0,3.6033
2010,3468,5,25,11,0,978.17,29.1817,40.933,0,3.8317
2010,3469,5,25,12,0,905.75,29.91,37.073,0,3.5383
2010,3470,5,25,13,0,727.7,30.1983,33.833,0,3.1383
2010,3471,5,25,14,0,710.86,30.5367,32.753,0,3.7
